transaction_id,user_id,timestamp,amount,merchant,location,device,payment_method,hour_of_day,day_of_week,failed_attempts,txn_velocity,account_age_days,avg_user_amount,amount_deviation,is_foreign_location,is_unusual_device,is_fraud
TXN007366,U0027,2024-06-14 06:12:00,269.09,PhonePe Store,Kolkata,Android,Wallet,6,4,0,1,1402,346.89,0.7757,0,0,0
TXN007367,U0461,2024-07-12 12:19:00,11771.0,Flipkart,Pune,Android,Debit Card,12,4,0,4,543,7822.23,1.5048,0,1,0
TXN007368,U0338,2024-12-25 21:52:00,400.8,Myntra,Surat,Windows,Wallet,21,2,1,2,153,795.22,0.504,0,0,0
TXN007369,U0132,2024-07-10 19:30:00,592.24,Amazon,Jaipur,iOS,UPI,19,2,0,1,301,1174.46,0.5043,0,0,0
TXN007370,U0324,2024-01-02 06:11:00,10023.28,Amazon,Hyderabad,Windows,Wallet,6,1,0,3,612,8887.38,1.1278,0,0,0
TXN007371,U0076,2024-12-03 06:58:00,1320.86,BigBasket,Bangalore,Windows,Wallet,6,1,0,1,668,2494.65,0.5295,0,0,0
TXN007372,U0080,2024-01-11 11:13:00,110.98,Uber,Bangalore,Android,Wallet,11,3,0,2,161,150.27,0.7385,0,0,0
TXN007373,U0377,2024-01-05 09:55:00,1670.84,BookMyShow,Kolkata,Android,Credit Card,9,4,0,4,674,2623.65,0.6368,0,0,0
TXN007374,U0496,2024-01-18 02:01:00,1700.8,PayTM Mall,Ahmedabad,Android,Credit Card,2,3,0,2,1781,1879.78,0.9048,0,0,0
TXN007375,U0057,2024-03-28 02:08:00,1106.1,Flipkart,Chennai,iOS,UPI,2,3,0,3,1823,473.8,2.3345,0,1,0
TXN007376,U0370,2024-01-03 13:03:00,279.75,Nykaa,Kolkata,iOS,Wallet,13,2,0,4,1330,506.23,0.5526,0,0,0
TXN007377,U0071,2024-05-24 21:40:00,2174.39,PayTM Mall,Jaipur,Android,Net Banking,21,4,0,4,292,1574.03,1.3814,0,0,0
TXN007378,U0252,2024-08-06 21:52:00,1805.59,Amazon,Ahmedabad,Linux,Wallet,21,1,2,3,132,2745.89,0.6576,0,1,0
TXN007379,U0482,2024-11-01 23:54:00,707.47,BigBasket,Delhi,Windows,Credit Card,23,4,0,2,701,421.77,1.6774,0,0,0
TXN007380,U0239,2024-05-02 05:30:00,783.48,PayTM Mall,Surat,Windows,Credit Card,5,3,0,3,1006,565.78,1.3848,0,1,0
TXN007381,U0362,2024-07-12 04:12:00,124859.31,Unknown_Merchant,Singapore,iOS,UPI,2,4,5,13,690,5078.34,24.5866,1,1,1
TXN007382,U0333,2024-05-12 16:14:00,2408.22,Nykaa,Pune,MacOS,Debit Card,16,6,0,2,1250,1182.99,2.0357,0,1,0
TXN007383,U0188,2024-01-05 02:25:00,1013.26,PayTM Mall,Kolkata,Windows,Net Banking,2,4,0,1,672,1019.61,0.9938,0,0,0
TXN007384,U0444,2024-04-12 14:10:00,1569.09,Myntra,Ahmedabad,Windows,Net Banking,14,4,0,3,1395,1003.13,1.5642,0,1,0
TXN007385,U0194,2024-07-25 06:38:00,334.24,Flipkart,Pune,iOS,Credit Card,6,3,0,1,1562,315.53,1.0593,0,1,0
TXN007386,U0341,2024-10-18 10:52:00,4.42,Nykaa,London,Linux,Credit Card,1,4,2,15,196,481.92,0.0092,1,1,1
TXN007387,U0484,2024-03-10 06:17:00,584.33,Swiggy,Surat,Windows,Credit Card,6,6,0,2,1717,1344.08,0.4347,0,0,0
TXN007388,U0270,2024-06-03 02:01:00,911.64,Nykaa,Chennai,Windows,Credit Card,2,0,0,1,1417,1249.8,0.7294,0,0,0
TXN007389,U0039,2024-07-18 10:48:00,198.83,Ola,Pune,Windows,Net Banking,10,3,0,2,969,290.56,0.6843,0,0,0
TXN007390,U0482,2024-03-04 15:16:00,539.61,Amazon,Surat,Windows,Wallet,15,0,0,2,701,421.77,1.2794,0,0,0
TXN007391,U0128,2024-10-17 00:15:00,1157.5,PhonePe Store,Hyderabad,iOS,Debit Card,0,3,0,1,677,622.47,1.8595,0,0,0
TXN007392,U0347,2024-03-17 12:42:00,188.93,BigBasket,Kolkata,Windows,Wallet,12,6,0,1,1790,257.73,0.7331,0,0,0
TXN007393,U0182,2024-08-05 21:45:00,394.39,BigBasket,Hyderabad,Android,Net Banking,21,0,2,4,551,465.37,0.8475,0,0,0
TXN007394,U0255,2024-10-09 10:50:00,813.59,PhonePe Store,Kolkata,iOS,Debit Card,10,2,0,2,599,240.0,3.39,0,0,0
TXN007395,U0113,2024-07-07 19:43:00,805.04,Swiggy,Pune,Linux,Wallet,19,6,2,4,672,1164.71,0.6912,0,1,0
TXN007396,U0199,2024-08-20 22:19:00,948.33,BigBasket,Surat,Linux,Wallet,22,1,0,3,1370,1162.36,0.8159,0,1,0
TXN007397,U0037,2024-08-27 12:15:00,750.72,Uber,Surat,iOS,Wallet,12,1,2,1,674,1351.36,0.5555,0,1,0
TXN007398,U0421,2024-04-08 15:42:00,324301.07,Nykaa,London,Linux,Credit Card,2,0,5,7,1813,8610.59,37.663,1,1,1
TXN007399,U0201,2024-03-07 21:16:00,1062.86,BigBasket,Ahmedabad,Windows,Net Banking,21,3,0,2,467,1568.36,0.6777,0,0,0
TXN007400,U0389,2024-06-09 05:04:00,5781.84,Myntra,Surat,Android,Net Banking,5,6,0,4,1483,2836.78,2.0382,0,0,0
TXN007401,U0182,2024-10-08 06:56:00,510.18,Swiggy,Surat,iOS,UPI,6,1,0,3,551,465.37,1.0963,0,1,0
TXN007402,U0392,2024-01-25 15:29:00,5130.04,Amazon,Mumbai,Android,UPI,15,3,0,1,1753,1793.49,2.8604,0,0,0
TXN007403,U0046,2024-04-09 05:15:00,439.58,Meesho,Ahmedabad,Android,Wallet,5,1,0,3,1577,533.87,0.8234,0,0,0
TXN007404,U0465,2024-08-07 05:31:00,974.73,PhonePe Store,Kolkata,Windows,Credit Card,5,2,0,3,299,980.12,0.9945,0,0,0
TXN007405,U0290,2024-10-05 01:27:00,1165.07,PhonePe Store,Ahmedabad,Windows,Debit Card,1,5,0,4,1279,588.34,1.9803,0,0,0
TXN007406,U0413,2024-11-09 21:02:00,138.18,Ola,Bangalore,Linux,Net Banking,21,5,0,4,119,236.49,0.5843,0,1,0
TXN007407,U0327,2024-03-08 12:20:00,2273.83,PayTM Mall,Kolkata,iOS,Credit Card,12,4,0,3,263,3491.58,0.6512,0,0,0
TXN007408,U0330,2024-11-28 02:50:00,1977.99,Zomato,Hyderabad,Android,Wallet,2,3,0,4,335,2055.65,0.9622,0,0,0
TXN007409,U0268,2024-01-14 00:36:00,161.88,Myntra,Mumbai,Android,UPI,0,6,0,2,667,262.4,0.6169,0,0,0
TXN007410,U0118,2024-11-16 15:25:00,452.58,Meesho,Delhi,Android,UPI,15,5,0,3,1248,340.81,1.328,0,0,0
TXN007411,U0041,2024-11-26 06:41:00,5176.22,PhonePe Store,Bangalore,Windows,Credit Card,6,1,0,4,1179,2294.95,2.2555,0,0,0
TXN007412,U0261,2024-01-29 04:40:00,581.93,Amazon,Bangalore,Android,Net Banking,4,0,0,2,438,434.01,1.3408,0,0,0
TXN007413,U0096,2024-08-02 17:02:00,324.57,MakeMyTrip,Kolkata,Android,Net Banking,17,4,0,4,539,253.78,1.2789,0,0,0
TXN007414,U0002,2024-01-08 08:57:00,1302.73,Amazon,Chennai,Android,Debit Card,8,0,0,2,487,955.02,1.3641,0,0,0
TXN007415,U0017,2024-10-25 18:17:00,414.87,BigBasket,Hyderabad,Windows,Debit Card,18,4,0,1,970,398.29,1.0416,0,0,0
TXN007416,U0163,2024-07-18 02:23:00,1698.5,BookMyShow,Delhi,Android,Net Banking,2,3,0,2,1835,3493.28,0.4862,0,0,0
TXN007417,U0249,2024-03-29 04:20:00,4913.84,BigBasket,Pune,Windows,UPI,4,4,0,3,1185,6408.97,0.7667,0,0,0
TXN007418,U0099,2024-11-20 01:33:00,1124.94,PhonePe Store,Delhi,iOS,Net Banking,1,2,0,4,977,1102.26,1.0206,0,0,0
TXN007419,U0441,2024-01-07 18:41:00,1603.32,Flipkart,Bangalore,iOS,Net Banking,18,6,0,1,1899,1610.12,0.9958,0,0,0
TXN007420,U0087,2024-04-11 07:24:00,3052.48,Nykaa,Ahmedabad,Android,Credit Card,7,3,0,3,1134,2739.15,1.1144,0,0,0
TXN007421,U0043,2024-04-06 05:47:00,512.76,BigBasket,Mumbai,iOS,Debit Card,5,5,0,1,1868,976.87,0.5249,0,0,0
TXN007422,U0414,2024-10-26 08:26:00,5415.2,Swiggy,Ahmedabad,Android,Wallet,8,5,0,1,998,3935.04,1.3761,0,1,0
TXN007423,U0420,2024-11-09 03:23:00,713.66,Nykaa,Ahmedabad,Android,UPI,3,5,0,3,1509,1173.23,0.6083,0,0,0
TXN007424,U0250,2024-08-12 20:44:00,2701.77,Amazon,Pune,Linux,Net Banking,20,0,0,1,1346,1644.15,1.6433,0,1,0
TXN007425,U0167,2024-08-13 01:25:00,2660.91,BookMyShow,Mumbai,iOS,Credit Card,1,1,2,3,1816,2495.04,1.0665,0,0,0
TXN007426,U0304,2024-10-26 22:28:00,917.09,PhonePe Store,Bangalore,iOS,Net Banking,22,5,0,4,1389,2019.03,0.4542,0,0,0
TXN007427,U0431,2024-01-17 00:49:00,412.77,Meesho,Mumbai,iOS,UPI,0,2,0,4,231,335.88,1.2289,0,0,0
TXN007428,U0414,2024-12-21 13:19:00,4888.71,Uber,Bangalore,Windows,Debit Card,13,5,0,4,998,3935.04,1.2424,0,0,0
TXN007429,U0479,2024-02-12 12:21:00,18801.61,PhonePe Store,Chennai,Windows,Net Banking,12,0,0,4,810,23834.3,0.7888,0,0,0
TXN007430,U0155,2024-06-26 02:09:00,450.56,Nykaa,Chennai,Windows,Credit Card,2,2,0,1,1161,1470.08,0.3065,0,0,0
TXN007431,U0232,2024-02-25 08:11:00,1900.42,Uber,Ahmedabad,iOS,Debit Card,8,6,0,4,503,1361.66,1.3957,0,1,0
TXN007432,U0455,2024-09-23 11:56:00,1587.03,BookMyShow,Pune,iOS,UPI,11,0,0,1,46,645.32,2.4593,0,0,0
TXN007433,U0181,2024-05-16 23:24:00,1511.32,BookMyShow,Jaipur,Android,UPI,23,3,0,2,818,2050.15,0.7372,0,0,0
TXN007434,U0124,2024-08-18 04:39:00,377.87,Flipkart,Surat,Windows,UPI,4,6,0,2,1100,269.93,1.3999,0,0,0
TXN007435,U0393,2024-06-26 16:32:00,205.03,Flipkart,Ahmedabad,iOS,Wallet,16,2,2,4,1969,292.88,0.7,0,0,0
TXN007436,U0175,2024-03-27 12:40:00,1209.22,Flipkart,Kolkata,iOS,Credit Card,12,2,2,3,1953,1446.19,0.8361,0,0,0
TXN007437,U0187,2024-08-05 00:29:00,2997.99,Swiggy,Mumbai,Windows,Wallet,0,0,0,2,1915,1760.3,1.7031,0,0,0
TXN007438,U0199,2024-10-28 21:15:00,950.89,Swiggy,Surat,Windows,Credit Card,21,0,1,2,1370,1162.36,0.8181,0,0,0
TXN007439,U0008,2024-02-03 09:59:00,3478.18,Flipkart,Jaipur,Android,Debit Card,9,5,1,3,1496,2362.4,1.4723,0,0,0
TXN007440,U0466,2024-10-24 22:28:00,1001.33,Amazon,Mumbai,Windows,Debit Card,22,3,1,2,699,879.22,1.1389,0,1,0
TXN007441,U0312,2024-12-29 05:01:00,33815.08,Meesho,London,Android,Credit Card,23,6,5,15,409,3290.44,10.2768,1,1,1
TXN007442,U0090,2024-06-07 07:48:00,1628.56,BigBasket,Hyderabad,Windows,Debit Card,7,4,0,1,1683,1832.19,0.8889,0,1,0
TXN007443,U0195,2024-11-01 21:48:00,694.46,Ola,Delhi,Windows,Wallet,21,4,1,3,1195,1303.99,0.5326,0,0,0
TXN007444,U0452,2024-01-02 14:18:00,2274.44,BookMyShow,Bangalore,iOS,Net Banking,14,1,0,3,1201,2850.19,0.798,0,0,0
TXN007445,U0460,2024-04-21 00:56:00,336.41,Meesho,Kolkata,Android,UPI,0,6,0,4,1333,331.0,1.0163,0,0,0
TXN007446,U0190,2024-08-02 20:53:00,3.89,Nykaa,USA,Linux,Wallet,1,4,2,13,663,241.09,0.0161,1,1,1
TXN007447,U0177,2024-02-28 12:11:00,7.29,Unknown_Merchant,USA,Android,Net Banking,23,2,5,6,1219,1110.98,0.0066,1,0,1
TXN007448,U0313,2024-08-25 07:10:00,4279.99,MakeMyTrip,Ahmedabad,Android,Net Banking,7,6,1,1,1542,2503.43,1.7097,0,0,0
TXN007449,U0402,2024-03-17 02:32:00,386.39,Amazon,Ahmedabad,Android,Net Banking,2,6,0,3,595,602.22,0.6416,0,0,0
TXN007450,U0144,2024-12-05 10:27:00,990.8,BigBasket,Kolkata,Android,UPI,10,3,0,2,1437,1319.01,0.7512,0,0,0
TXN007451,U0080,2024-09-09 02:26:00,169.42,PayTM Mall,Bangalore,Android,Net Banking,2,0,0,3,161,150.27,1.1274,0,0,0
TXN007452,U0189,2024-04-17 21:05:00,561.37,PhonePe Store,Mumbai,Windows,UPI,21,2,0,4,1873,470.22,1.1938,0,0,0
TXN007453,U0350,2024-02-26 08:49:00,348.71,Meesho,Hyderabad,Windows,UPI,8,0,0,2,1676,885.85,0.3936,0,0,0
TXN007454,U0018,2024-05-03 01:59:00,2332.45,BigBasket,Jaipur,Android,Wallet,1,4,0,3,1918,1501.54,1.5534,0,0,0
TXN007455,U0160,2024-10-09 19:29:00,3063.18,Meesho,Kolkata,Windows,Net Banking,19,2,0,1,1840,2114.46,1.4487,0,0,0
TXN007456,U0337,2024-08-25 01:47:00,354.63,Meesho,Surat,iOS,Wallet,1,6,0,4,655,480.34,0.7383,0,0,0
TXN007457,U0175,2024-10-09 22:27:00,743.26,Nykaa,Jaipur,iOS,Net Banking,22,2,1,3,1953,1446.19,0.5139,0,0,0
TXN007458,U0254,2024-06-18 15:10:00,4574.02,Flipkart,Bangalore,iOS,Credit Card,15,1,0,3,699,3079.32,1.4854,0,0,0
TXN007459,U0157,2024-07-15 15:43:00,314241.43,Nykaa,Singapore,MacOS,Net Banking,23,0,2,16,776,7085.28,44.3513,1,1,1
TXN007460,U0381,2024-12-31 00:25:00,412.58,Ola,Jaipur,iOS,Credit Card,0,1,0,1,876,473.56,0.8712,0,0,0
TXN007461,U0002,2024-02-08 21:59:00,420.83,MakeMyTrip,Chennai,Android,UPI,21,3,0,2,487,955.02,0.4407,0,0,0
TXN007462,U0158,2024-05-19 16:59:00,2151.53,Uber,Jaipur,iOS,UPI,16,6,0,2,460,1761.34,1.2215,0,0,0
TXN007463,U0106,2024-09-23 00:29:00,1078.83,Amazon,Pune,Android,Wallet,0,0,0,1,829,1642.63,0.6568,0,0,0
TXN007464,U0227,2024-05-09 22:21:00,2103.37,BookMyShow,Chennai,iOS,Net Banking,22,3,0,4,1313,1169.44,1.7986,0,0,0
TXN007465,U0316,2024-12-02 09:20:00,1924.15,Meesho,Chennai,Android,Net Banking,9,0,0,1,1735,1119.91,1.7181,0,0,0
TXN007466,U0453,2024-07-15 05:52:00,259.38,Uber,Kolkata,iOS,UPI,5,0,0,4,635,409.23,0.6338,0,1,0
TXN007467,U0464,2024-04-10 14:49:00,923.92,Myntra,Kolkata,Linux,Net Banking,14,2,1,1,1216,1358.29,0.6802,0,1,0
TXN007468,U0317,2024-06-18 02:44:00,2811.9,Amazon,Bangalore,Linux,Net Banking,2,1,0,2,495,2168.85,1.2965,0,1,0
TXN007469,U0124,2024-08-06 16:11:00,454.71,Meesho,Surat,Windows,Debit Card,16,1,0,3,1100,269.93,1.6845,0,0,0
TXN007470,U0013,2024-08-17 11:57:00,1269.4,Amazon,Delhi,Android,Credit Card,11,5,2,4,1990,1396.83,0.9088,0,0,0
TXN007471,U0247,2024-11-07 22:28:00,1498.24,PayTM Mall,Ahmedabad,MacOS,Debit Card,22,3,0,1,1304,682.02,2.1968,0,1,0
TXN007472,U0038,2024-10-31 02:11:00,108.55,MakeMyTrip,Surat,Windows,UPI,2,3,0,3,1052,154.52,0.7025,0,0,0
TXN007473,U0403,2024-11-07 15:36:00,1150.64,Amazon,Pune,iOS,UPI,15,3,0,3,1943,1102.4,1.0438,0,0,0
TXN007474,U0319,2024-07-30 13:33:00,1962.99,MakeMyTrip,Kolkata,Windows,Credit Card,13,1,0,2,1123,1516.51,1.2944,0,0,0
TXN007475,U0467,2024-06-18 05:55:00,2928.26,Ola,Pune,iOS,Credit Card,5,1,0,2,441,2026.71,1.4448,0,1,0
TXN007476,U0188,2024-09-23 23:37:00,2233.79,Swiggy,Pune,Windows,Credit Card,23,0,1,3,672,1019.61,2.1908,0,0,0
TXN007477,U0242,2024-08-13 03:47:00,876.2,Flipkart,Surat,Linux,UPI,3,1,0,2,1868,977.76,0.8961,0,1,0
TXN007478,U0045,2024-02-29 09:42:00,927.28,Amazon,Bangalore,Android,UPI,9,3,1,3,1073,250.0,3.7091,0,0,0
TXN007479,U0113,2024-08-14 15:52:00,187325.73,Unknown_Merchant,Unknown_Location,Linux,Credit Card,4,2,5,11,672,1164.71,160.8347,1,1,1
TXN007480,U0439,2024-10-16 11:52:00,185.61,Ola,Mumbai,Windows,Net Banking,11,2,1,4,1813,199.66,0.9296,0,0,0
TXN007481,U0072,2024-03-31 09:39:00,210315.96,Unknown_Merchant,Dubai,Android,Wallet,4,6,2,14,368,5105.31,41.1955,1,1,1
TXN007482,U0315,2024-11-25 17:49:00,4825.38,MakeMyTrip,Surat,Windows,Net Banking,17,0,0,4,1252,4045.98,1.1926,0,0,0
TXN007483,U0460,2024-04-16 00:44:00,387.9,Nykaa,Pune,Android,Net Banking,0,1,0,2,1333,331.0,1.1719,0,0,0
TXN007484,U0040,2024-10-26 22:43:00,59094.94,Unknown_Merchant,Singapore,MacOS,UPI,22,5,4,13,315,1335.23,44.2582,1,1,1
TXN007485,U0455,2024-07-20 09:11:00,747.3,BigBasket,Pune,MacOS,Debit Card,9,5,0,4,46,645.32,1.158,0,1,0
TXN007486,U0155,2024-07-06 16:54:00,2495.93,Flipkart,Hyderabad,Windows,UPI,16,5,1,3,1161,1470.08,1.6978,0,0,0
TXN007487,U0072,2024-11-09 05:20:00,5635.71,Myntra,Ahmedabad,Windows,Net Banking,5,5,0,3,368,5105.31,1.1039,0,0,0
TXN007488,U0187,2024-04-24 03:13:00,1775.27,Meesho,Mumbai,Windows,Debit Card,3,2,1,1,1915,1760.3,1.0085,0,0,0
TXN007489,U0034,2024-09-13 05:14:00,383.73,Ola,Kolkata,Linux,Credit Card,5,4,0,1,499,380.81,1.0077,0,1,0
TXN007490,U0267,2024-08-08 00:54:00,7835.58,Uber,Surat,Windows,Net Banking,0,3,2,1,1561,5610.59,1.3966,0,0,0
TXN007491,U0137,2024-05-27 16:59:00,306.49,Ola,Kolkata,Windows,UPI,16,0,0,4,1113,501.07,0.6117,0,0,0
TXN007492,U0085,2024-09-06 19:58:00,434.77,BookMyShow,Hyderabad,Android,UPI,19,4,0,2,175,488.58,0.8899,0,1,0
TXN007493,U0287,2024-12-22 03:04:00,484.37,PayTM Mall,Surat,MacOS,Debit Card,3,6,0,4,690,942.2,0.5141,0,1,0
TXN007494,U0254,2024-04-14 13:05:00,2098.73,Swiggy,Kolkata,iOS,UPI,13,6,0,4,699,3079.32,0.6816,0,0,0
TXN007495,U0238,2024-03-24 05:12:00,1102.39,Flipkart,Surat,Windows,Wallet,5,6,0,4,70,1321.41,0.8343,0,0,0
TXN007496,U0327,2024-02-10 03:50:00,2856.29,Zomato,Chennai,iOS,Net Banking,3,5,0,4,263,3491.58,0.8181,0,0,0
TXN007497,U0235,2024-02-26 18:28:00,6275.36,Nykaa,Pune,Linux,Wallet,18,0,0,1,1141,9357.6,0.6706,0,1,0
TXN007498,U0295,2024-07-24 12:31:00,603.29,PhonePe Store,Surat,Windows,Wallet,12,2,0,3,1832,1567.15,0.385,0,0,0
TXN007499,U0015,2024-01-22 01:28:00,201.72,Flipkart,Pune,Android,Credit Card,1,0,0,2,765,195.41,1.0323,0,0,0
TXN007500,U0173,2024-06-30 03:49:00,449.6,Uber,Mumbai,iOS,UPI,3,6,0,4,749,1015.26,0.4428,0,0,0
TXN007501,U0482,2024-08-22 07:06:00,625.51,Meesho,Bangalore,Windows,Debit Card,7,3,2,2,701,421.77,1.4831,0,0,0
TXN007502,U0269,2024-05-12 04:27:00,888.52,Flipkart,Mumbai,Windows,Net Banking,4,6,0,3,82,706.24,1.2581,0,0,0
TXN007503,U0288,2024-06-02 17:22:00,59973.79,Unknown_Merchant,Dubai,iOS,UPI,3,6,2,17,601,1974.99,30.3666,1,1,1
TXN007504,U0248,2024-08-31 07:30:00,851.19,MakeMyTrip,Jaipur,Android,Wallet,7,5,0,1,1887,570.59,1.4918,0,0,0
TXN007505,U0054,2024-12-19 11:33:00,4300.23,Ola,Jaipur,Linux,Credit Card,11,3,0,4,1604,2021.66,2.1271,0,1,0
TXN007506,U0275,2024-02-20 23:09:00,400.98,Zomato,Mumbai,Windows,Credit Card,23,1,0,1,1632,410.96,0.9757,0,0,0
TXN007507,U0241,2024-12-06 18:13:00,428.59,Meesho,Pune,iOS,Debit Card,18,4,0,3,1132,496.45,0.8633,0,0,0
TXN007508,U0028,2024-03-09 22:51:00,192965.45,Unknown_Merchant,London,Android,UPI,4,5,2,9,1948,1596.71,120.8519,1,1,1
TXN007509,U0479,2024-06-10 12:42:00,19048.57,MakeMyTrip,Ahmedabad,Windows,Wallet,12,0,0,4,810,23834.3,0.7992,0,0,0
TXN007510,U0134,2024-11-16 20:29:00,1070.63,PhonePe Store,Bangalore,Android,Debit Card,20,5,2,2,613,1760.92,0.608,0,1,0
TXN007511,U0294,2024-07-31 14:28:00,4317.56,Swiggy,Chennai,iOS,Credit Card,14,2,0,2,602,2564.71,1.6834,0,0,0
TXN007512,U0108,2024-11-10 21:17:00,1724.6,PayTM Mall,Pune,Windows,UPI,21,6,0,4,1990,1305.81,1.3207,0,0,0
TXN007513,U0171,2024-09-05 12:27:00,706.72,Meesho,Hyderabad,Windows,Debit Card,12,3,0,1,425,450.56,1.5685,0,0,0
TXN007514,U0338,2024-07-15 08:07:00,1082.88,PhonePe Store,Surat,Windows,Net Banking,8,0,0,1,153,795.22,1.3617,0,0,0
TXN007515,U0389,2024-11-09 22:55:00,4322.77,Myntra,Surat,Android,UPI,22,5,0,3,1483,2836.78,1.5238,0,0,0
TXN007516,U0294,2024-01-04 19:37:00,1541.78,Nykaa,Chennai,iOS,Wallet,19,3,0,1,602,2564.71,0.6012,0,0,0
TXN007517,U0272,2024-08-07 20:21:00,2.98,Unknown_Merchant,USA,Windows,Net Banking,1,2,2,9,1242,260.9,0.0114,1,1,1
TXN007518,U0218,2024-04-26 15:20:00,885.2,Meesho,Mumbai,Linux,Debit Card,15,4,0,2,303,865.39,1.0229,0,1,0
TXN007519,U0169,2024-01-06 05:30:00,310.31,Ola,Bangalore,Windows,Credit Card,5,5,0,1,746,858.01,0.3617,0,1,0
TXN007520,U0270,2024-12-18 16:13:00,931.68,MakeMyTrip,Jaipur,iOS,Debit Card,16,2,0,4,1417,1249.8,0.7455,0,1,0
TXN007521,U0372,2024-01-28 04:13:00,4455.73,Nykaa,Mumbai,iOS,UPI,4,6,0,3,712,1804.43,2.4693,0,0,0
TXN007522,U0477,2024-01-22 23:01:00,1852.25,Flipkart,Chennai,MacOS,Debit Card,23,0,0,4,283,1951.9,0.9489,0,1,0
TXN007523,U0413,2024-12-10 04:18:00,177.03,PayTM Mall,Hyderabad,iOS,Debit Card,4,1,0,3,119,236.49,0.7486,0,0,0
TXN007524,U0079,2024-12-01 20:23:00,1129.74,Myntra,Surat,iOS,Net Banking,20,6,2,3,277,1202.02,0.9399,0,0,0
TXN007525,U0331,2024-07-11 20:15:00,1050.4,Flipkart,Kolkata,iOS,Debit Card,20,3,0,1,204,1083.28,0.9696,0,0,0
TXN007526,U0034,2024-06-08 05:54:00,173.59,Meesho,Kolkata,Windows,Debit Card,5,5,0,4,499,380.81,0.4558,0,1,0
TXN007527,U0106,2024-06-14 02:37:00,1440.78,Meesho,Surat,Android,Net Banking,2,4,0,2,829,1642.63,0.8771,0,0,0
TXN007528,U0489,2024-03-18 13:43:00,4194.76,Ola,Surat,Windows,Net Banking,13,0,0,2,307,5926.22,0.7078,0,0,0
TXN007529,U0389,2024-03-09 09:14:00,2874.32,Ola,Kolkata,Windows,UPI,9,5,1,1,1483,2836.78,1.0132,0,1,0
TXN007530,U0217,2024-09-24 21:47:00,489.79,PhonePe Store,Jaipur,Android,Debit Card,21,1,2,4,1908,506.32,0.9674,0,0,0
TXN007531,U0378,2024-07-27 19:09:00,1402.23,Flipkart,Chennai,Linux,UPI,19,5,0,2,267,1317.3,1.0645,0,1,0
TXN007532,U0433,2024-07-14 17:29:00,757.25,Flipkart,Mumbai,Android,Credit Card,17,6,1,4,124,837.64,0.904,0,0,0
TXN007533,U0128,2024-01-07 21:16:00,1111.62,Nykaa,Chennai,MacOS,UPI,21,6,0,3,677,622.47,1.7858,0,1,0
TXN007534,U0199,2024-04-26 19:03:00,1318.34,BookMyShow,Surat,Windows,Net Banking,19,4,0,2,1370,1162.36,1.1342,0,0,0
TXN007535,U0259,2024-12-24 10:40:00,1131.23,PayTM Mall,Kolkata,Android,UPI,10,1,0,1,1361,1709.27,0.6618,0,0,0
TXN007536,U0031,2024-04-03 22:04:00,614.5,MakeMyTrip,Bangalore,Android,Debit Card,22,2,0,3,976,600.82,1.0228,0,0,0
TXN007537,U0282,2024-03-09 23:18:00,1815.39,PhonePe Store,Ahmedabad,Windows,Net Banking,23,5,0,1,343,2126.28,0.8538,0,0,0
TXN007538,U0412,2024-06-16 12:26:00,633.35,Amazon,Delhi,MacOS,Wallet,12,6,0,2,814,356.15,1.7783,0,1,0
TXN007539,U0296,2024-06-18 09:04:00,827.61,Flipkart,Chennai,Windows,Credit Card,9,1,0,3,50,548.45,1.509,0,0,0
TXN007540,U0185,2024-07-11 02:55:00,24265.48,Meesho,Unknown_Location,Windows,Credit Card,22,3,4,19,1503,877.03,27.6678,1,0,1
TXN007541,U0100,2024-02-16 20:17:00,758.58,Myntra,Bangalore,Android,Credit Card,20,4,1,4,937,867.32,0.8746,0,0,0
TXN007542,U0298,2024-08-09 16:32:00,758.55,MakeMyTrip,Bangalore,MacOS,UPI,16,4,0,3,862,1491.14,0.5087,0,1,0
TXN007543,U0085,2024-12-21 10:09:00,934.56,Flipkart,Hyderabad,iOS,Wallet,10,5,2,3,175,488.58,1.9128,0,0,0
TXN007544,U0319,2024-07-15 08:06:00,2433.66,Meesho,Kolkata,Windows,Wallet,8,0,0,2,1123,1516.51,1.6048,0,0,0
TXN007545,U0296,2024-02-09 09:16:00,635.59,Zomato,Chennai,Windows,Net Banking,9,4,0,1,50,548.45,1.1589,0,0,0
TXN007546,U0129,2024-06-11 11:17:00,784.44,MakeMyTrip,Ahmedabad,Android,Wallet,11,1,0,2,968,1211.54,0.6475,0,0,0
TXN007547,U0262,2024-06-26 15:02:00,1114.65,Swiggy,Chennai,Windows,Wallet,15,2,0,3,342,1033.26,1.0788,0,0,0
TXN007548,U0117,2024-04-08 04:39:00,398.36,BookMyShow,Jaipur,Android,UPI,4,0,0,4,1773,1059.22,0.3761,0,0,0
TXN007549,U0041,2024-10-31 13:11:00,83832.29,Meesho,USA,iOS,Net Banking,22,3,1,11,1179,2294.95,36.529,1,1,1
TXN007550,U0038,2024-06-15 03:00:00,305.26,PayTM Mall,Pune,Windows,Debit Card,3,5,0,2,1052,154.52,1.9755,0,0,0
TXN007551,U0449,2024-03-17 00:39:00,861.43,BookMyShow,Pune,Windows,Net Banking,0,6,0,4,542,655.98,1.3132,0,0,0
